420880.0,248448.0,0.54,0.2479418545199999
402664.0,24133007.999999996,0.47,67.41963278655
573624.0,215648.0,0.4,0.20981778059999992
436032.0,217344.0,0.48,0.16582778399999992
427888.0,20420240.0,0.35,56.985973160010005
447560.0,217120.0,0.47,0.16928307899999998
407632.0,294864.0,0.59,0.3737974780499999
587224.0,219056.0,0.38,0.22422278517
437536.0,26331568.0,0.335,73.61570051798999
424648.0,285200.0,0.39,0.35264650911
433640.0,268479.9999999999,0.38,0.3088061414999999
451768.0,19946608.0,0.34,55.66228986633
530760.0,25629712.0,0.3,71.67468456543
438168.0,273120.0000000001,0.35,0.32346133356
569720.0,25618223.999999996,0.33,71.65617995061
438328.0,221759.99999999988,0.37,0.17906196785999998
437616.0,210208.0,0.48,0.14631828293999996
416488.0,261024.0,0.395,0.28175689212
437952.0,242368.0,0.47,0.23689115436
624600.0,345792.0,0.33,0.5939281561799999
428504.0,317216.0,0.37,0.44406178991999995
604168.0,209136.0,0.53,0.20232627044999996
