556024.0,217136.0,0.37,0.20776582437000002
437344.0,26313536.0,0.34,73.56491534652
441984.0,269376.0,0.35,0.31428321492000005
424536.0,26328400.0,0.36,73.60218317127
465016.0,204672.0,0.42,0.14045770949999997
433944.0,287920.0,0.37,0.36359117013
411112.0,255840.0,0.58,0.26527111944
411584.0,22805328.0,0.4,63.688537046250005
408496.0,19938560.0,0.405,55.62431907612001
496504.0,200032.0,0.39,0.13856595755999995
424400.0,297824.0,0.41,0.38806511346
428752.0,235936.0,0.42,0.21554007557999993
460600.0,239920.0,0.37,0.23803192004999993
489664.0,262096.00000000012,0.35,0.3107043125699999
656288.0,294080.0,0.345,0.45971172035999996
433368.0,242240.0,0.39,0.23490664985999993
425944.0,353376.0,0.355,0.54485884212
495176.0,256864.0,0.35,0.2979420508799999
426016.0,266544.0,0.43,0.30065910063
482640.0,25601248.0,0.31,71.57757331722
