424736.0,274880.0,0.37,0.32365147571999997
407672.0,19905312.0,0.515,55.53051313752
500184.0,21165264.0,0.35,59.10706160319
563976.0,213936.0,0.475,0.20158349600999995
464640.0,25621520.0,0.33,71.62821182685
460776.0,26849584.0,0.32,75.08091755793
428296.0,33303200.0,0.355,93.22096454771997
451672.0,336848.0,0.36,0.5074894427100001
637800.0,214384.0,0.455,0.22900548260999995
411168.0,288832.0,0.44,0.35808486203999995
429248.0,216032.0,0.37,0.15973349813999999
576104.0,244015.99999999988,0.345,0.29048500017
563328.0,251216.0,0.365,0.30620825984999994
606680.0,25593184.000000004,0.3,71.59884996996
489656.0,21681824.0,0.35,60.55621668288
515064.0,309264.0,0.34,0.45237119978999996
636776.0,25098352.0,0.31,70.21774201365
615184.0,222816.0,0.34,0.2447067640199999
442856.0,26840720.0,0.33,75.04963597647
411648.0,221152.0,0.43,0.16789697093999995
481496.0,277247.9999999999,0.36,0.35042650614000004
