460640.0,225216.0,0.37,0.19668935843999993
454512.0,236592.0,0.425,0.22651404626999996
407952.0,24180784.0,0.555,67.55588240475
673512.0,280272.0,0.34,0.42697897346999997
452800.0,245408.0,0.44,0.2507033848199999
607072.0,22804496.0,0.34,63.75547447412999
415384.0,20446464.0,0.38,57.05530005893999
412544.0,265072.0,0.44,0.29174468571
511544.0,211312.0,0.355,0.17562220281000004
429352.0,260928.00000000012,0.35,0.28604565726000003
551152.0,239232.0,0.35,0.2681868829199999
420128.0,33994208.0,0.37,95.16161157677999
424552.0,25588944.0,0.33,71.52238149315
451416.0,203760.0,0.5,0.13307299976999995
