498000.0,209312.0,0.37,0.16519720998
424560.0,20452560.0,0.38,57.075697592850005
492640.0,217056.0,0.615,0.18507863453999998
429304.0,262672.0,0.46,0.29093385291
442456.0,282784.0,0.345,0.35216206728
638448.0,20427664.0,0.335,57.081472816170006
420488.0,258016.0,0.47,0.2747140668
416224.0,26315360.0,0.34,73.56256100358
428632.0,253728.0,0.495,0.26553965136
403480.0,20464256.0,0.385,57.101123591340006
429104.0,19932256.0,0.35,55.61389144602
416024.0,307440.0,0.44,0.4121429415299999
420232.0,242832.0,0.565,0.23191655126999997
501496.0,254080.00000000012,0.35,0.29235141942
430832.0,240176.00000000012,0.485,0.2282026920299999
438000.0,229520.0,0.39,0.20077164705
416440.0,254096.0,0.5,0.26225406339
496032.0,225968.0,0.46,0.21134675270999997
411736.0,275728.0,0.45,0.32142960339
433000.0,265520.0000000001,0.41,0.30025398705
507968.0,20439488.0,0.33,57.06848938428
628432.0,25581807.999999996,0.325,71.57456215431
419760.0,285344.0,0.39,0.35131930445999987
435072.0,352416.0,0.365,0.54539353218
