624744.0,25054847.999999996,0.32,70.0911179445
407600.0,264304.0,0.565,0.28783252790999997
438096.0,234048.0,0.44,0.21354120263999998
423888.0,299792.0,0.375,0.39341890208999986
438048.0,26335888.0,0.335,73.62803247213
446840.0,241007.99999999988,0.345,0.23621574536999992
420560.0,279104.0,0.455,0.3340520733600001
411816.0,250512.0,0.575,0.25053497534999997
619344.0,228544.0,0.35,0.26229167183999996
490136.0,26850448.0,0.32,75.09375233019
407816.0,22415744.0,0.42,62.59145071338
420088.0,23501568.0,0.385,65.64980795838
416152.0,272608.0,0.515,0.31421918796000003
442312.0,25081568.0,0.33,70.10162039256
419136.0,189232.0,0.49,0.08077181654999996
425120.0,33502864.0,0.37,93.78141761421
419640.0,23002080.0,0.39,64.24478019300001
616872.0,25580816.0,0.31,71.56767537543
551720.0,210800.0,0.36,0.18841981365
469080.0,202704.0,0.37,0.13636268750999997
465720.0,197536.0,0.46499999999999997,0.12063635183999999
424432.0,251552.0,0.39,0.25793098782
437784.0,284704.0,0.38,0.35590661904000004
555832.0,25595184.0,0.32,71.58645556485
412424.0,33993056.0,0.37,95.15564127792
